date,name,item,amount,category
2025-02-16,Grace,Gas Station,118.99,Transport
2025-02-09,Heidi,Monthly Rent,1633.82,Housing
2025-01-23,Frank,Best Buy,247.36,Electronics
2025-02-25,Ivan,Netflix,58.64,Entertainment
2025-03-04,Eve,Best Buy,1219.99,Electronics
2025-02-12,Judy,Pharmacy,149.82,Health
2025-01-15,Heidi,Uber,16.21,Transport
2025-01-05,Frank,Newegg,951.12,Electronics
2025-02-23,David,Whole Foods,126.72,Food
2025-02-28,Eve,Train Ticket,81.72,Transport
2025-01-17,Grace,Grocery Store,97.64,Food
2025-01-31,Heidi,Concert Ticket,44.2,Entertainment
2025-03-09,David,Newegg,215.63,Electronics
2025-01-26,Grace,Internet,2085.09,Housing
2025-03-28,David,Concert Ticket,64.86,Entertainment
2025-02-09,Eve,Grocery Store,75.32,Food
2025-03-09,Grace,Apple Store,207.22,Electronics
2025-03-20,Alice,Movie Theater,93.75,Entertainment
2025-02-12,Frank,Steam,111.35,Entertainment
2025-01-04,Alice,Sweetgreen,114.19,Food
2025-01-26,Judy,Utility Bill,1422.86,Housing
2025-01-04,Judy,Gas Station,69.34,Transport
2025-03-10,Grace,Monthly Rent,1409.49,Housing
2025-02-11,Alice,McDonalds,53.19,Food
2025-03-26,Ivan,Pharmacy,37.1,Health
2025-03-08,Grace,Pharmacy,11.88,Health
2025-01-18,Ivan,Spotify,27.57,Entertainment
2025-03-07,Ivan,Pharmacy,12.57,Health
2025-02-23,Ivan,Doctor Visit,66.45,Health
2025-03-27,Charlie,Gym Membership,143.72,Health
2025-03-18,Bob,Monthly Rent,846.84,Housing
2025-03-02,Bob,McDonalds,102.21,Food
2025-03-21,Eve,Apple Store,130.05,Electronics
2025-02-16,David,Sweetgreen,80.28,Food
2025-02-16,Alice,Doctor Visit,58.14,Health
2025-02-04,Judy,Internet,2323.12,Housing
2025-01-29,David,Gas Station,130.9,Transport
2025-01-11,Frank,Utility Bill,2486.43,Housing
2025-03-28,Eve,Best Buy,699.96,Electronics
2025-03-09,Judy,Doctor Visit,120.24,Health
2025-03-01,David,Gas Station,31.74,Transport
2025-02-13,Grace,Amazon - Headphones,1430.12,Electronics
2025-03-12,Heidi,Train Ticket,74.08,Transport
2025-03-03,Alice,Internet,1381.92,Housing
2025-02-20,Eve,Apple Store,494.6,Electronics
2025-01-14,Heidi,Home Depot,2459.37,Housing
2025-03-26,Judy,Amazon - Headphones,1109.48,Electronics
2025-02-20,Grace,Newegg,1212.03,Electronics
2025-01-29,Judy,Gym Membership,36.31,Health
2025-02-05,David,Apple Store,1221.1,Electronics
2025-02-12,Charlie,Gym Membership,26.69,Health
2025-02-16,Charlie,Gym Membership,40.65,Health
2025-03-18,David,Best Buy,1310.4,Electronics
2025-01-27,Bob,Sweetgreen,82.46,Food
2025-01-31,Judy,Monthly Rent,1507.26,Housing
2025-03-27,Frank,Spotify,16.43,Entertainment
2025-01-21,Ivan,Amazon - Headphones,758.89,Electronics
2025-02-15,Frank,Pharmacy,116.16,Health
2025-01-27,Eve,Movie Theater,30.39,Entertainment
2025-02-26,Judy,Chipotle,100.34,Food
2025-01-28,Alice,Amazon - Headphones,276.64,Electronics
2025-02-19,Heidi,Sweetgreen,147.98,Food
2025-02-17,Judy,Chipotle,12.68,Food
2025-01-26,Charlie,Pharmacy,108.88,Health
2025-01-01,Heidi,Gym Membership,105.59,Health
2025-02-14,Bob,Train Ticket,67.36,Transport
2025-02-24,David,Steam,36.06,Entertainment
2025-03-11,Alice,Train Ticket,76.56,Transport
2025-02-14,Frank,Internet,1963.79,Housing
2025-01-17,Judy,Lyft,93.34,Transport
2025-01-10,Eve,Train Ticket,90.47,Transport
2025-02-12,Judy,Train Ticket,149.71,Transport
2025-01-27,Bob,Pharmacy,117.35,Health
2025-01-29,Ivan,Parking,11.27,Transport
2025-03-11,Ivan,Newegg,125.76,Electronics
2025-03-01,Judy,Uber,135.5,Transport
2025-03-11,Heidi,Internet,2039.89,Housing
2025-01-05,Heidi,Parking,102.79,Transport
2025-01-06,Bob,Grocery Store,37.81,Food
2025-03-22,Ivan,Chipotle,110.58,Food
2025-03-14,Charlie,Concert Ticket,30.51,Entertainment
2025-02-22,Heidi,Utility Bill,2010.83,Housing
2025-02-02,Judy,Steam,138.09,Entertainment
2025-03-01,Grace,Chipotle,144.79,Food
2025-03-04,Alice,Train Ticket,11.97,Transport
2025-03-05,Eve,Movie Theater,131.86,Entertainment
2025-03-04,Charlie,Monthly Rent,2449.69,Housing
2025-02-21,Grace,Sweetgreen,143.58,Food
2025-03-30,Charlie,Chipotle,11.98,Food
2025-01-11,Ivan,Gym Membership,42.05,Health
2025-02-21,David,Monthly Rent,1117.27,Housing
2025-01-03,David,Parking,80.41,Transport
2025-02-16,David,Whole Foods,147.7,Food
2025-02-22,Alice,Movie Theater,18.64,Entertainment
2025-01-24,Frank,Netflix,145.72,Entertainment
2025-02-11,Grace,Gas Station,51.93,Transport
2025-02-04,Grace,Sweetgreen,88.71,Food
2025-01-21,Heidi,Sweetgreen,49.02,Food
2025-03-27,David,Spotify,5.54,Entertainment
2025-02-07,Ivan,McDonalds,81.05,Food
2025-03-10,Frank,Monthly Rent,2445.63,Housing
2025-03-17,Ivan,Internet,717.4,Housing
2025-02-06,Alice,Home Depot,1468.99,Housing
2025-03-08,David,Gas Station,91.83,Transport
2025-03-26,Judy,Best Buy,344.38,Electronics
2025-02-14,Grace,Gas Station,40.81,Transport
2025-01-03,Frank,Internet,2372.7,Housing
2025-01-25,Ivan,Pharmacy,123.31,Health
2025-01-25,Charlie,Best Buy,855.03,Electronics
2025-03-28,Eve,Best Buy,520.07,Electronics
2025-01-26,Ivan,Grocery Store,63.76,Food
2025-01-06,David,Sweetgreen,34.37,Food
2025-01-17,Heidi,Internet,958.36,Housing
2025-03-01,Bob,Spotify,34.22,Entertainment
2025-01-15,Eve,Spotify,118.89,Entertainment
2025-02-23,David,Gym Membership,101.09,Health
2025-02-08,Frank,Utility Bill,1261.81,Housing
2025-02-03,Judy,Amazon - Headphones,868.04,Electronics
2025-01-10,Ivan,Internet,1456.11,Housing
2025-01-23,Bob,Doctor Visit,108.07,Health
2025-01-22,Frank,Steam,145.11,Entertainment
2025-02-03,David,Doctor Visit,41.99,Health
2025-03-09,Charlie,Steam,135.36,Entertainment
2025-01-29,Judy,Doctor Visit,135.65,Health
2025-02-24,Alice,Gym Membership,79.54,Health
2025-02-24,Frank,Home Depot,670.35,Housing
2025-01-13,Heidi,Lyft,67.38,Transport
2025-02-25,Bob,Steam,89.45,Entertainment
2025-03-09,Charlie,Amazon - Headphones,842.57,Electronics
2025-02-12,Alice,Doctor Visit,63.46,Health
2025-01-30,Judy,Gym Membership,127.65,Health
2025-02-06,Frank,Best Buy,1062.25,Electronics
2025-01-05,Heidi,Amazon - Headphones,510.03,Electronics
2025-02-03,Judy,Apple Store,1004.68,Electronics
2025-02-19,Eve,Pharmacy,95.37,Health
2025-01-11,Ivan,Train Ticket,138.16,Transport
2025-03-13,Alice,Netflix,5.59,Entertainment
2025-01-24,Bob,Monthly Rent,1702.01,Housing
2025-02-01,David,Starbucks,142.61,Food
2025-02-04,Ivan,Movie Theater,55.83,Entertainment
2025-01-24,Grace,Spotify,69.6,Entertainment
2025-03-06,Charlie,Newegg,463.44,Electronics
2025-02-05,Bob,Chipotle,91.66,Food
2025-03-27,Heidi,Best Buy,1063.98,Electronics
2025-03-10,Grace,Gym Membership,121.93,Health
2025-01-08,Charlie,Internet,1182.95,Housing
2025-03-16,David,Pharmacy,55.9,Health
2025-03-31,Judy,Train Ticket,123.83,Transport
2025-03-30,Heidi,Pharmacy,35.03,Health
2025-02-11,Ivan,Spotify,90.92,Entertainment
2025-01-15,Eve,Sweetgreen,100.32,Food
2025-01-16,Alice,Best Buy,949.8,Electronics
2025-03-14,Ivan,Newegg,1181.63,Electronics
2025-03-13,Charlie,Apple Store,33.27,Electronics
2025-03-06,Ivan,Gas Station,98.48,Transport
2025-03-25,Judy,Concert Ticket,68.24,Entertainment
2025-02-16,Alice,Steam,43.59,Entertainment
2025-01-05,Judy,Gym Membership,123.05,Health
2025-03-15,Heidi,Pharmacy,117.34,Health
2025-02-28,David,Whole Foods,7.24,Food
2025-01-05,Bob,Pharmacy,135.02,Health
2025-01-10,Alice,Netflix,133.39,Entertainment
2025-01-14,Alice,Parking,138.5,Transport
2025-02-16,Judy,Monthly Rent,530.02,Housing
2025-01-08,Alice,Lyft,8.3,Transport
2025-02-07,Ivan,Spotify,96.32,Entertainment
2025-01-06,Bob,Best Buy,703.38,Electronics
2025-02-07,Charlie,Home Depot,515.2,Housing
2025-03-01,Bob,Pharmacy,18.77,Health
2025-01-27,Alice,Movie Theater,53.83,Entertainment
2025-03-27,Heidi,Concert Ticket,37.22,Entertainment
2025-03-26,Eve,Utility Bill,1532.25,Housing
2025-03-05,Frank,Amazon - Headphones,1361.4,Electronics
2025-02-16,David,Utility Bill,1609.05,Housing
2025-01-25,Judy,Pharmacy,90.92,Health
2025-03-04,Bob,Gym Membership,143.08,Health
2025-03-01,Eve,Netflix,95.7,Entertainment
2025-01-10,Charlie,Doctor Visit,94.76,Health
2025-02-07,Grace,Movie Theater,141.25,Entertainment
2025-03-01,Heidi,Chipotle,22.89,Food
2025-02-13,Heidi,Best Buy,1192.64,Electronics
2025-03-28,Charlie,Gas Station,116.62,Transport
2025-01-29,Judy,Parking,81.17,Transport
2025-01-16,Bob,Starbucks,111.33,Food
2025-02-09,Alice,Spotify,103.9,Entertainment
2025-02-16,Eve,Whole Foods,54.47,Food
2025-03-14,Ivan,Gym Membership,44.17,Health
2025-02-13,Frank,Spotify,24.08,Entertainment
2025-01-01,Grace,Uber,123.93,Transport
2025-03-28,Grace,Movie Theater,47.45,Entertainment
2025-02-10,Grace,Utility Bill,1050.53,Housing
2025-01-06,David,Grocery Store,118.91,Food
2025-01-07,David,Home Depot,668.41,Housing
2025-02-26,Frank,Sweetgreen,103.06,Food
2025-02-23,Bob,Doctor Visit,113.63,Health
2025-01-15,Alice,Spotify,104.31,Entertainment
2025-03-02,Judy,Steam,101.23,Entertainment
2025-03-17,Ivan,Spotify,83.62,Entertainment
2025-01-16,Alice,Utility Bill,1272.77,Housing
2025-01-15,Heidi,Monthly Rent,912.34,Housing
2025-03-30,Alice,Home Depot,1623.96,Housing
2025-02-03,Eve,Best Buy,1018.39,Electronics
2025-02-20,Ivan,Gas Station,47.82,Transport
2025-01-17,Ivan,Steam,130.9,Entertainment
2025-03-16,David,Spotify,36.54,Entertainment
2025-02-23,Grace,Doctor Visit,45.08,Health
2025-02-26,David,Parking,35.12,Transport
2025-03-31,Ivan,Whole Foods,47.41,Food
2025-03-03,Charlie,Apple Store,55.0,Electronics
2025-03-01,Alice,Apple Store,718.05,Electronics
2025-01-26,Eve,Lyft,25.03,Transport
2025-02-27,David,Parking,89.33,Transport
2025-02-08,Grace,Parking,57.08,Transport
2025-03-09,Charlie,Doctor Visit,25.49,Health
2025-03-15,Grace,Steam,45.65,Entertainment
2025-01-25,Alice,Sweetgreen,81.05,Food
2025-03-02,Bob,Apple Store,1255.35,Electronics
2025-02-05,Eve,Parking,43.84,Transport
2025-02-15,Eve,Lyft,9.48,Transport
2025-01-19,Ivan,Monthly Rent,1793.47,Housing
2025-02-08,Eve,Monthly Rent,1664.64,Housing
2025-02-02,Charlie,Sweetgreen,101.09,Food
2025-03-18,Charlie,Sweetgreen,103.54,Food
2025-01-01,Bob,Uber,145.06,Transport
2025-03-23,Alice,Utility Bill,2452.52,Housing
2025-03-11,Heidi,Apple Store,1039.43,Electronics
2025-02-20,Alice,Amazon - Headphones,153.24,Electronics
2025-02-07,Frank,Internet,1141.05,Housing
2025-03-11,Eve,Lyft,31.69,Transport
2025-03-11,Ivan,Amazon - Headphones,121.47,Electronics
2025-01-12,Eve,Doctor Visit,113.34,Health
2025-01-01,David,Utility Bill,909.11,Housing
2025-02-02,Heidi,Uber,82.35,Transport
2025-03-26,Alice,Whole Foods,116.84,Food
2025-03-28,Charlie,Monthly Rent,573.85,Housing
2025-03-05,Frank,Train Ticket,48.82,Transport
2025-01-17,Eve,Newegg,517.69,Electronics
2025-03-28,Charlie,Utility Bill,1915.12,Housing
2025-03-17,Judy,Best Buy,710.08,Electronics
2025-03-19,Charlie,Starbucks,103.38,Food
2025-01-27,Ivan,Parking,119.08,Transport
2025-03-26,Charlie,Pharmacy,56.54,Health
2025-01-20,Judy,Whole Foods,105.87,Food
2025-02-12,Charlie,Grocery Store,146.66,Food
2025-02-23,Grace,Utility Bill,1510.37,Housing
2025-03-19,Judy,Doctor Visit,140.1,Health
2025-01-22,Judy,Pharmacy,5.5,Health
2025-03-28,Frank,Spotify,11.5,Entertainment
2025-02-18,Frank,Doctor Visit,23.37,Health
2025-02-13,Eve,Movie Theater,9.63,Entertainment
2025-03-26,Charlie,Starbucks,59.31,Food
2025-01-05,Alice,Newegg,411.45,Electronics
2025-03-21,Bob,Netflix,17.87,Entertainment
2025-01-14,Charlie,Utility Bill,1325.2,Housing
2025-03-31,Bob,Monthly Rent,2236.62,Housing
2025-01-28,Eve,Starbucks,23.95,Food
2025-01-29,Ivan,Pharmacy,84.27,Health
2025-02-10,Ivan,Newegg,1028.47,Electronics
2025-01-09,Judy,Pharmacy,58.46,Health
2025-03-01,Frank,Newegg,922.9,Electronics
2025-02-24,Bob,Utility Bill,2498.56,Housing
2025-03-24,David,Netflix,145.8,Entertainment
2025-01-23,David,Home Depot,1159.14,Housing
2025-02-09,Eve,Utility Bill,1042.57,Housing
2025-01-07,Grace,Parking,16.56,Transport
2025-01-13,Eve,Newegg,1328.26,Electronics
2025-02-06,Judy,Doctor Visit,27.82,Health
2025-01-22,Frank,Chipotle,93.63,Food
2025-03-24,Eve,McDonalds,147.14,Food
2025-03-01,Ivan,Movie Theater,125.69,Entertainment
2025-01-09,Judy,Internet,577.76,Housing
2025-01-14,Heidi,Lyft,76.32,Transport
2025-01-10,Charlie,Whole Foods,120.03,Food
2025-02-18,Heidi,Steam,129.87,Entertainment
2025-02-07,Frank,Gas Station,105.07,Transport
2025-02-02,Bob,Chipotle,61.39,Food
2025-01-17,David,Gas Station,99.15,Transport
2025-03-06,Grace,Parking,136.65,Transport
2025-03-06,Ivan,Uber,87.33,Transport
2025-02-10,David,Internet,1233.24,Housing
2025-03-29,Grace,Amazon - Headphones,798.29,Electronics
2025-01-05,Heidi,Parking,38.89,Transport
2025-02-12,David,Gym Membership,52.37,Health
2025-02-06,Eve,Spotify,76.46,Entertainment
2025-03-14,Heidi,Gas Station,96.94,Transport
2025-03-13,Frank,Grocery Store,123.94,Food
2025-02-25,Frank,Pharmacy,58.97,Health
2025-02-05,Alice,Starbucks,149.95,Food
2025-02-12,Grace,Apple Store,561.04,Electronics
2025-03-31,Frank,Train Ticket,84.87,Transport
2025-01-20,Judy,Netflix,138.0,Entertainment
2025-02-09,David,Chipotle,66.4,Food
2025-01-05,David,Whole Foods,63.73,Food
2025-01-20,Eve,Newegg,687.31,Electronics
2025-01-02,Ivan,Sweetgreen,53.15,Food
2025-02-20,Frank,Grocery Store,70.38,Food
2025-01-06,Charlie,Newegg,223.37,Electronics
2025-01-15,Judy,Utility Bill,1025.78,Housing
2025-03-04,Judy,Amazon - Headphones,385.83,Electronics
2025-02-20,Grace,Uber,26.79,Transport
2025-03-03,Grace,Pharmacy,16.49,Health
2025-03-12,Bob,Doctor Visit,84.6,Health
2025-02-27,Bob,Gas Station,126.42,Transport
2025-02-14,Judy,Parking,73.91,Transport
2025-02-10,Judy,Monthly Rent,834.77,Housing
2025-02-05,Charlie,Movie Theater,80.04,Entertainment
2025-01-12,Grace,Uber,149.96,Transport
2025-03-06,Bob,Newegg,790.82,Electronics
2025-01-31,Bob,Uber,75.58,Transport
2025-03-09,Bob,Best Buy,144.75,Electronics
2025-03-07,David,Apple Store,384.95,Electronics
2025-02-13,Frank,Grocery Store,108.85,Food
2025-03-14,David,Steam,103.2,Entertainment
2025-03-23,Bob,Train Ticket,36.13,Transport
2025-02-19,Judy,Gym Membership,108.43,Health
2025-03-23,David,Parking,29.43,Transport
2025-02-26,Charlie,Amazon - Headphones,815.69,Electronics
2025-01-27,Eve,Starbucks,84.49,Food
2025-02-17,Judy,Chipotle,79.59,Food
2025-03-17,Grace,Starbucks,77.02,Food
2025-03-09,Alice,Grocery Store,17.6,Food
2025-01-27,Judy,Apple Store,61.81,Electronics
2025-01-01,Eve,Lyft,57.31,Transport
2025-01-07,Charlie,Movie Theater,101.51,Entertainment
2025-03-09,Charlie,Pharmacy,141.87,Health
2025-01-17,Frank,Uber,107.47,Transport
2025-01-03,Heidi,Movie Theater,110.33,Entertainment
2025-03-12,Bob,Utility Bill,1444.42,Housing
2025-03-03,Grace,Whole Foods,21.46,Food
2025-02-05,David,Doctor Visit,105.55,Health
2025-01-08,David,Apple Store,598.55,Electronics
2025-02-03,Grace,Parking,6.97,Transport
2025-03-13,Eve,Utility Bill,1975.98,Housing
2025-03-05,Charlie,Spotify,39.66,Entertainment
2025-03-23,Eve,Train Ticket,57.05,Transport
2025-01-19,Frank,Chipotle,18.77,Food
2025-01-27,Frank,Home Depot,1847.17,Housing
2025-02-01,Charlie,Grocery Store,108.66,Food
2025-02-20,Frank,Steam,119.26,Entertainment
2025-02-26,Frank,Monthly Rent,1281.63,Housing
2025-02-12,Judy,Chipotle,144.76,Food
2025-03-02,David,Internet,751.84,Housing
2025-03-22,Ivan,Chipotle,128.11,Food
2025-01-21,David,Amazon - Headphones,783.02,Electronics
2025-02-27,Grace,Utility Bill,1037.03,Housing
2025-01-17,Eve,Internet,2434.06,Housing
2025-01-12,Heidi,Monthly Rent,2345.09,Housing
2025-02-13,Bob,Lyft,19.66,Transport
2025-03-30,Heidi,Monthly Rent,1709.27,Housing
2025-03-05,Bob,Lyft,6.11,Transport
2025-01-25,David,Monthly Rent,1120.46,Housing
2025-01-05,Judy,Doctor Visit,132.64,Health
2025-01-22,Heidi,Apple Store,461.94,Electronics
2025-02-08,David,Utility Bill,1844.79,Housing
2025-01-20,Frank,Movie Theater,40.52,Entertainment
2025-01-28,David,Movie Theater,91.91,Entertainment
2025-02-24,David,Utility Bill,1276.92,Housing
2025-03-28,Alice,Doctor Visit,130.75,Health
2025-03-10,Heidi,Grocery Store,111.25,Food
2025-01-11,Bob,Netflix,149.11,Entertainment
2025-02-26,Eve,Doctor Visit,113.67,Health
2025-03-26,Frank,Pharmacy,58.51,Health
2025-01-21,Judy,Gas Station,34.95,Transport
2025-03-01,Ivan,Concert Ticket,110.33,Entertainment
2025-02-23,Charlie,Gas Station,145.74,Transport
2025-03-15,Bob,Gym Membership,92.29,Health
2025-03-02,Alice,Best Buy,895.72,Electronics
2025-02-25,Heidi,Internet,2251.29,Housing
2025-02-28,Judy,Amazon - Headphones,735.29,Electronics
2025-03-29,Alice,Spotify,49.43,Entertainment
2025-01-01,Eve,Gas Station,125.73,Transport
2025-03-13,Grace,Train Ticket,128.84,Transport
2025-01-21,Eve,Amazon - Headphones,536.32,Electronics
2025-02-14,David,Starbucks,113.68,Food
2025-02-25,Alice,Doctor Visit,130.62,Health
2025-01-23,Judy,Spotify,143.31,Entertainment
2025-03-14,Eve,Parking,112.21,Transport
2025-03-09,Frank,McDonalds,148.71,Food
2025-02-16,Judy,Lyft,104.79,Transport
2025-01-31,Grace,Movie Theater,21.48,Entertainment
2025-01-09,Bob,Doctor Visit,60.62,Health
2025-01-27,Grace,Apple Store,225.03,Electronics
2025-01-21,Alice,Pharmacy,6.58,Health
2025-01-28,David,Amazon - Headphones,209.06,Electronics
2025-02-17,Eve,Amazon - Headphones,1089.6,Electronics
2025-01-20,Grace,Doctor Visit,40.81,Health
2025-03-17,Eve,Pharmacy,111.74,Health
2025-01-07,Eve,Gas Station,137.7,Transport
2025-02-23,Heidi,Movie Theater,107.58,Entertainment
2025-03-21,David,Best Buy,1008.44,Electronics
2025-01-24,Frank,Starbucks,131.26,Food
2025-01-16,Grace,Home Depot,2138.35,Housing
2025-01-24,David,Pharmacy,134.11,Health
2025-02-20,Charlie,Netflix,121.61,Entertainment
2025-01-24,Grace,Best Buy,792.08,Electronics
2025-02-14,Alice,Pharmacy,85.74,Health
2025-03-25,Ivan,McDonalds,19.29,Food
2025-03-24,Bob,McDonalds,149.8,Food
2025-01-12,David,Chipotle,127.32,Food
2025-03-28,Grace,Newegg,1023.55,Electronics
2025-03-29,Charlie,Best Buy,272.92,Electronics
2025-01-05,Grace,Newegg,1274.57,Electronics
2025-01-19,David,Monthly Rent,2434.21,Housing
2025-01-02,Charlie,Train Ticket,12.18,Transport
2025-01-21,Alice,Gym Membership,86.87,Health
2025-03-13,Ivan,Apple Store,810.87,Electronics
2025-03-18,Frank,Uber,101.62,Transport
2025-01-15,David,Whole Foods,40.78,Food
2025-02-26,Judy,Amazon - Headphones,332.7,Electronics
2025-02-02,Heidi,Utility Bill,652.36,Housing
2025-02-08,Grace,Sweetgreen,34.23,Food
2025-01-22,Eve,McDonalds,101.2,Food
2025-02-21,Heidi,Internet,2028.17,Housing
2025-02-14,Frank,Utility Bill,1901.24,Housing
2025-02-22,Alice,Movie Theater,15.02,Entertainment
2025-02-25,Eve,Lyft,93.52,Transport
2025-01-25,Alice,Spotify,141.46,Entertainment
2025-01-01,Ivan,Best Buy,1301.58,Electronics
2025-02-09,Frank,Best Buy,1442.47,Electronics
2025-02-06,Frank,Uber,17.29,Transport
2025-03-31,Grace,Chipotle,46.28,Food
2025-01-15,Charlie,Pharmacy,113.53,Health
2025-03-17,Judy,Whole Foods,28.1,Food
2025-02-02,David,Uber,146.02,Transport
2025-02-13,Eve,Utility Bill,1332.99,Housing
2025-01-22,Eve,Concert Ticket,101.94,Entertainment
2025-01-20,Grace,Newegg,1473.57,Electronics
2025-03-08,Eve,Gas Station,142.11,Transport
2025-02-15,Frank,Pharmacy,108.68,Health
2025-02-19,Alice,Apple Store,470.52,Electronics
2025-03-25,Grace,Grocery Store,34.44,Food
2025-03-24,Grace,Internet,2061.86,Housing
2025-02-22,Heidi,Best Buy,149.24,Electronics
2025-02-20,Bob,Sweetgreen,43.15,Food
2025-02-14,Ivan,Pharmacy,84.93,Health
2025-02-02,Heidi,Starbucks,87.78,Food
2025-03-27,Judy,Chipotle,78.98,Food
2025-02-12,Alice,Netflix,101.95,Entertainment
2025-02-14,Eve,Apple Store,986.68,Electronics
2025-02-28,Alice,Steam,20.53,Entertainment
2025-02-08,Bob,Sweetgreen,59.91,Food
2025-01-26,Ivan,Apple Store,902.12,Electronics
2025-02-27,Eve,Steam,123.18,Entertainment
2025-03-10,Judy,Gym Membership,33.24,Health
2025-02-12,Bob,Starbucks,47.36,Food
2025-02-20,Judy,Starbucks,149.55,Food
2025-01-23,Frank,Gas Station,83.38,Transport
2025-02-25,Eve,Lyft,32.36,Transport
2025-03-22,Charlie,Apple Store,135.13,Electronics
2025-03-01,Alice,Newegg,814.05,Electronics
2025-02-17,Eve,Chipotle,113.55,Food
2025-01-24,Heidi,Amazon - Headphones,860.05,Electronics
2025-02-04,Judy,Utility Bill,2153.51,Housing
2025-01-14,Judy,Sweetgreen,144.37,Food
2025-03-05,Bob,Home Depot,1256.11,Housing
2025-01-22,Eve,Amazon - Headphones,945.69,Electronics
2025-01-29,David,Lyft,140.58,Transport
2025-03-13,David,Utility Bill,2362.49,Housing
2025-01-07,David,Best Buy,1310.49,Electronics
2025-01-02,Eve,Newegg,885.35,Electronics
2025-02-08,Judy,Whole Foods,32.46,Food
2025-02-07,Charlie,Starbucks,36.01,Food
2025-01-12,Charlie,Parking,58.78,Transport
2025-03-25,Heidi,Spotify,102.09,Entertainment
2025-01-27,Charlie,Gas Station,18.35,Transport
2025-02-04,Alice,Amazon - Headphones,1010.18,Electronics
2025-01-22,Eve,Train Ticket,67.11,Transport
2025-03-14,Heidi,Whole Foods,17.65,Food
2025-02-18,Frank,Concert Ticket,6.65,Entertainment
2025-01-20,Ivan,Amazon - Headphones,1302.86,Electronics
2025-02-11,Heidi,Gas Station,118.46,Transport
2025-03-31,Bob,Monthly Rent,1294.53,Housing
2025-01-15,Alice,Apple Store,973.71,Electronics
2025-02-20,Eve,Pharmacy,98.88,Health
2025-01-05,Alice,Grocery Store,20.04,Food
2025-01-19,Judy,Internet,1155.35,Housing
2025-01-25,Heidi,Pharmacy,84.32,Health
2025-02-16,Charlie,Whole Foods,104.52,Food
2025-03-11,Eve,Steam,95.75,Entertainment
2025-03-09,Ivan,Home Depot,863.08,Housing
2025-03-15,Alice,Concert Ticket,52.66,Entertainment
2025-03-23,Grace,Pharmacy,36.31,Health
2025-03-15,David,Gym Membership,68.76,Health
2025-03-24,Frank,Internet,2494.43,Housing
2025-03-20,Charlie,Best Buy,1028.54,Electronics
2025-03-13,Alice,Utility Bill,1250.83,Housing
2025-03-09,Frank,Gym Membership,79.35,Health
2025-03-20,Eve,Amazon - Headphones,407.9,Electronics
2025-02-14,Ivan,Pharmacy,52.57,Health
2025-01-26,Judy,Concert Ticket,80.06,Entertainment
2025-02-16,Bob,Doctor Visit,143.97,Health
2025-03-05,David,Starbucks,108.88,Food
2025-02-27,Frank,Uber,116.7,Transport
2025-02-23,Ivan,Home Depot,1607.22,Housing
2025-01-15,Eve,Apple Store,142.72,Electronics
